TransactionID,isFraud
3664877,0.0010626034
3664878,0.015211941
3664879,0.0027040564
3664880,0.007760881
3664881,0.0017368268
3664882,0.010291681
3664883,0.03765604
3664884,0.0023972418
3664885,0.053907204
3664886,0.0085440725
3664887,0.8216492
3664888,0.0057314173
3664889,0.0010598884
3664890,0.0039050202
3664891,0.0052899355
3664892,0.0015248532
3664893,0.006285159
3664894,0.0003729062
3664895,0.0029301026
3664896,0.0021338796
3664897,0.0073908335
3664898,0.006292621
3664899,0.0034043593
3664900,0.003546761
3664901,0.004579195
3664902,0.0013292263
3664903,0.0036324365
3664904,0.018137958
3664905,0.0011783717
3664906,0.0037768898
3664907,0.0007803054
3664908,0.8777378
3664909,0.0006860135
3664910,0.0056778495
3664911,0.0039250953
3664912,0.0009033651
3664913,0.9691227
3664914,0.008837718
3664915,0.038752027
3664916,0.0024319456
3664917,0.001656291
3664918,0.0070976513
3664919,0.8546694
3664920,0.0022092126
3664921,0.93234986
3664922,0.017122185
3664923,0.0041893735
3664924,0.003532724
3664925,0.026647707
3664926,0.0008762584
3664927,0.19081925
3664928,0.0028891044
3664929,0.0032913412
3664930,0.009309305
3664931,0.008495174
3664932,0.0010175437
3664933,0.00054397964
3664934,0.0006841531
3664935,0.0059709153
3664936,0.008216409
3664937,0.0043056756
3664938,0.0068333526
3664939,0.0024666605
3664940,0.003897188
3664941,0.008088901
3664942,0.00794688
3664943,0.009343709
3664944,0.008360355
3664945,0.0031353976
3664946,0.000508219
3664947,0.29228488
3664948,0.0029830176
3664949,0.0004420878
3664950,0.2569984
3664951,0.2013292
3664952,0.009147031
3664953,0.0024574483
3664954,0.00036544053
3664955,0.0013516047
3664956,0.0004025528
3664957,0.0040870975
3664958,0.010005651
3664959,0.0019961644
3664960,0.006764171
3664961,0.0064002755
3664962,0.0058439183
3664963,0.018058658
3664964,0.0066409996
3664965,0.0013207513
3664966,0.0016932025
3664967,0.0026432741
3664968,0.013188323
3664969,0.0075681605
3664970,0.00464756
3664971,0.062292572
3664972,0.0020235414
3664973,0.010266732
3664974,0.009234373
3664975,0.0045534847
3664976,0.0030271327
3664977,0.014155773
3664978,0.0012108088
3664979,0.0068969307
3664980,0.08454549
3664981,0.0017566134
3664982,0.0036468876
3664983,0.0072909133
3664984,0.0052521755
3664985,0.0030425945
3664986,0.002058818
3664987,0.0037587336
3664988,0.01475862
3664989,0.0023639346
3664990,0.004476754
3664991,0.007012011
3664992,0.65377325
3664993,0.0037628962
3664994,0.0026273394
3664995,0.010262145
3664996,0.0009738272
3664997,0.012268086
3664998,0.0018228474
3664999,0.0014173803
3665000,0.8774834
3665001,0.059809938
3665002,0.0010711643
3665003,0.011809024
3665004,0.0024635731
3665005,0.0006912509
3665006,0.003458082
3665007,0.0009457029
3665008,0.0009309749
3665009,0.0021101416
3665010,0.006065785
3665011,0.003652789
3665012,0.001433541
3665013,0.0023915274
3665014,0.0027422807
3665015,0.001166659
3665016,0.0006938061
3665017,0.0009827259
3665018,0.0028166384
3665019,0.000997188
3665020,0.0048458856
3665021,0.0038392763
3665022,0.002812554
3665023,0.003346574
3665024,0.007867269
3665025,0.0021635785
3665026,0.018343603
3665027,0.0008617049
3665028,0.05678602
3665029,0.0041240803
3665030,0.00083344785
3665031,0.007876804
3665032,0.0022217436
3665033,0.017524451
3665034,0.0055146976
3665035,0.021460926
3665036,0.002060497
3665037,0.0070682545
3665038,0.0037488276
3665039,0.0015193542
3665040,0.0022088932
3665041,0.002703429
3665042,0.0029138376
3665043,0.007963615
3665044,0.0063351956
3665045,0.0019640734
3665046,0.0010935732
3665047,0.0029369728
3665048,0.0016166153
3665049,0.0077012023
3665050,0.0025262667
3665051,0.0029980196
3665052,0.0011771607
3665053,0.004758182
3665054,0.0086929975
3665055,0.0033386631
3665056,0.00526227
3665057,0.0023106346
3665058,0.009887933
3665059,0.021200178
3665060,0.003891694
3665061,0.029364783
3665062,0.03959146
3665063,0.0071342112
3665064,0.022297451
3665065,0.0023344073
3665066,0.0011845378
3665067,0.020040154
3665068,0.0023079298
3665069,0.0075584464
3665070,0.0021915347
3665071,0.001126097
3665072,0.0026737954
3665073,0.034641482
3665074,0.005848707
3665075,0.0014688714
3665076,0.016773792
3665077,0.0014756634
3665078,0.008260723
3665079,0.0016488832
3665080,0.006206296
3665081,0.0021843673
3665082,0.021736471
3665083,0.001809166
3665084,0.0050671953
3665085,0.0034107002
3665086,0.037297204
3665087,0.31129605
3665088,0.0017814499
3665089,0.030821873
3665090,0.0017562663
3665091,0.011739183
3665092,0.00088042207
3665093,0.0020648185
3665094,0.007896548
3665095,0.003626584
3665096,0.0034551814
3665097,0.24971566
3665098,0.0044964883
3665099,0.011185686
3665100,0.22016965
3665101,0.004393037
3665102,0.021816572
3665103,0.028145082
3665104,0.00040761393
3665105,0.030479373
3665106,0.058676917
3665107,0.0024309359
3665108,0.0076369066
3665109,0.0028133804
3665110,0.0019282722
3665111,0.0071257823
3665112,0.0030763291
3665113,0.0021812173
3665114,0.0018989571
3665115,0.0027250126
3665116,0.07985758
3665117,0.007038592
3665118,0.0040263063
3665119,0.01106967
3665120,0.002802992
3665121,0.0069525735
3665122,0.0003248605
3665123,0.007885379
3665124,0.029358163
3665125,0.002173253
3665126,0.013642885
3665127,0.0014277991
3665128,0.005593157
3665129,0.0016706199
3665130,0.011138157
3665131,0.00093649066
3665132,0.013861399
3665133,0.005541076
3665134,0.0138028
3665135,0.0071040555
3665136,0.013391343
3665137,0.0025174255
3665138,0.0060044583
3665139,0.0017052272
3665140,0.0058172042
3665141,0.0054032803
3665142,0.0010200036
3665143,0.0037460877
3665144,0.004053984
3665145,0.006465208
3665146,0.002924883
3665147,0.01143749
3665148,0.0027919593
3665149,0.0037880964
3665150,0.10482376
3665151,0.004716661
3665152,0.0027092
3665153,0.002861715
3665154,0.0030647162
3665155,0.0036239645
3665156,0.007059211
3665157,0.015311702
3665158,0.059580997
3665159,0.0055193496
3665160,0.0043460266
3665161,0.01902891
3665162,0.003173019
3665163,0.00080174167
3665164,0.0008609978
3665165,0.0012136827
3665166,0.006655072
3665167,0.003085572
3665168,0.0006742737
3665169,0.0017996596
3665170,0.0072893742
3665171,0.002658459
3665172,0.001995157
3665173,0.0010285166
3665174,0.0013117972
3665175,0.0016148353
3665176,0.010016275
3665177,0.0087287
3665178,0.0010225022
3665179,0.01601113
3665180,0.009472317
3665181,0.0030009826
3665182,0.0076323007
3665183,0.00052834745
3665184,0.0035121457
3665185,0.0005941415
3665186,0.12684616
3665187,0.08190593
3665188,0.010078481
3665189,0.0040553375
3665190,0.0022921448
3665191,0.011983379
3665192,0.20947562
3665193,0.00062479475
3665194,0.044000596
3665195,0.0019714676
3665196,0.0397438
3665197,0.00272533
3665198,0.024715884
3665199,0.002362027
3665200,0.0043807183
3665201,0.0010919871
3665202,0.00048302536
3665203,0.005522439
3665204,0.0018453108
3665205,0.002557493
3665206,0.0013527122
3665207,0.0028363396
3665208,0.0015196328
3665209,0.0020707322
3665210,0.0064442307
3665211,0.0012959205
3665212,0.004230814
3665213,0.00740059
3665214,0.0054640765
3665215,0.009703485
3665216,0.001038736
3665217,0.0020820412
3665218,0.013647338
3665219,0.0074830316
3665220,0.001533864
3665221,0.0041718604
3665222,0.10594334
3665223,0.0008318087
3665224,0.005741004
3665225,0.0026691419
3665226,0.003561187
3665227,0.015969219
3665228,0.0018235199
3665229,0.0007570628
3665230,0.0011612722
3665231,0.003582656
3665232,0.003047835
3665233,0.0032556064
3665234,0.0030669575
3665235,0.0066968785
3665236,0.018578136
3665237,0.0072647003
3665238,0.0019371058
3665239,0.0070322393
3665240,0.0037379728
3665241,0.02461699
3665242,0.009544152
3665243,0.17664789
3665244,0.005149837
3665245,0.0018757739
3665246,0.0077757966
3665247,0.0057513504
3665248,0.0031850063
3665249,0.010775257
3665250,0.0043545603
3665251,0.0022617434
3665252,0.0018588577
3665253,0.0039883098
3665254,0.010485534
3665255,0.0074057896
3665256,0.03476628
3665257,0.002173253
3665258,0.0015549022
3665259,0.0038331135
3665260,0.009131961
3665261,0.004381059
3665262,0.01916052
3665263,0.005946019
3665264,0.005316816
3665265,0.0025445118
3665266,0.0053555635
3665267,0.0071090385
3665268,0.004777489
3665269,0.0025456415
3665270,0.0025813854
3665271,0.0055437307
3665272,0.00040505547
3665273,0.004780172
3665274,0.003218457
3665275,0.020889403
3665276,0.000765432
3665277,0.019881573
3665278,0.002409956
3665279,0.001532342
3665280,0.042948984
3665281,0.0013259124
3665282,0.0057593156
3665283,0.0023469678
3665284,0.0068657966
3665285,0.0008196154
3665286,0.002746722
3665287,0.0018119678
3665288,0.0034568696
3665289,0.01546815
3665290,0.0119018145
3665291,0.0011563447
3665292,0.003434438
3665293,0.004185486
3665294,0.0019935227
3665295,0.0015528736
3665296,0.0051480173
3665297,0.0055288454
3665298,0.016801441
3665299,0.0014955905
3665300,0.004716417
3665301,0.0041202568
3665302,0.0040618735
3665303,0.0010238171
3665304,0.0033713467
3665305,0.015678713
3665306,0.0039651426
3665307,0.0044200546
3665308,0.0061127613
3665309,0.001101598
3665310,0.010047283
3665311,0.0015703338
3665312,0.003152443
3665313,0.0029409023
3665314,0.0020938206
3665315,0.004019093
3665316,0.0015535326
3665317,0.0062277312
3665318,0.025422817
3665319,0.0068190414
3665320,0.009792171
3665321,0.0030271327
3665322,0.0016738614
3665323,0.005287558
3665324,0.002629835
3665325,0.008310456
3665326,0.001275656
3665327,0.0069638775
3665328,0.0237721
3665329,0.0008287462
3665330,0.003675239
3665331,0.00300537
3665332,0.0018281266
3665333,0.0012796079
3665334,0.0006759939
3665335,0.0013368948
3665336,0.013221273
3665337,0.004169047
3665338,0.02891892
3665339,0.04368172
3665340,0.003692546
3665341,0.0010767156
3665342,0.005168513
3665343,0.0009705238
3665344,0.006093313
3665345,0.002881814
3665346,0.0012050857
3665347,0.015544961
3665348,0.008402955
3665349,0.006633159
3665350,0.0048445594
3665351,0.028173385
3665352,0.001412937
3665353,0.023943637
3665354,0.005065352
3665355,0.004824808
3665356,0.012904428
3665357,0.0026723896
3665358,0.012592595
3665359,0.0011121951
3665360,0.0016710445
3665361,0.0052971393
3665362,0.0024591533
3665363,0.011115857
3665364,0.043738823
3665365,0.0022687293
3665366,0.0019414268
3665367,0.40562817
3665368,0.012198648
3665369,0.010772437
3665370,0.36355764
3665371,0.0045263064
3665372,0.0015194439
3665373,0.00096747116
3665374,0.0010792845
3665375,0.001856497
3665376,0.19521467
3665377,0.0009507037
3665378,0.006704276
3665379,0.00039962737
3665380,0.0036662384
3665381,0.009422554
3665382,0.0030080702
3665383,0.0025965504
3665384,0.0065383636
3665385,0.015392151
3665386,0.00094369834
3665387,0.8642676
3665388,0.002335165
3665389,0.002758538
3665390,0.0023352148
3665391,0.0029978228
3665392,0.00093338714
3665393,0.0006063045
3665394,0.003358699
3665395,0.12477826
3665396,0.0060183797
3665397,0.009734468
3665398,0.010299809
3665399,0.0010625381
3665400,0.0014756254
3665401,0.002587402
3665402,0.022453317
3665403,0.004632859
3665404,0.007174511
3665405,0.0013991778
3665406,0.008806937
3665407,0.0015467568
3665408,0.0026647777
3665409,0.0013240415
3665410,0.0035330362
3665411,0.009693313
3665412,0.0023779564
3665413,0.014523066
3665414,0.0012948853
3665415,0.002803756
3665416,0.0017993194
3665417,0.001772767
3665418,0.0062255864
3665419,0.0009775865
3665420,0.024843
3665421,0.0016638094
3665422,0.003514341
3665423,0.0029599017
3665424,0.012452684
3665425,0.0025511126
3665426,0.0016012287
3665427,0.0008762906
3665428,0.003684606
3665429,0.0035136698
3665430,0.0053242724
3665431,0.0016925151
3665432,0.00931883
3665433,0.0024274776
3665434,0.0021778357
3665435,0.010125368
3665436,0.0064054723
3665437,0.0038318392
3665438,0.008806725
3665439,0.011194102
3665440,0.0010956294
3665441,0.014821055
3665442,0.0012063766
3665443,0.0077030174
3665444,0.0058212704
3665445,0.002221897
3665446,0.04567932
3665447,0.009661225
3665448,0.00052404706
3665449,0.0020272136
3665450,0.0024300376
3665451,0.003783687
3665452,0.004666735
3665453,0.0020512366
3665454,0.0011279092
3665455,0.046054773
3665456,0.009691693
3665457,0.0037848984
3665458,0.025753146
3665459,0.0143878935
3665460,0.0018085946
3665461,0.00946856
3665462,0.0027835446
3665463,0.0026570722
3665464,0.0021161302
3665465,0.0064262026
3665466,0.0021444815
3665467,0.0049308655
3665468,0.0038303467
3665469,0.000722677
3665470,0.0052965963
3665471,0.0011907559
3665472,0.003653436
3665473,0.002345788
3665474,0.027124632
3665475,0.0012300055
3665476,0.0041897157
3665477,0.005086237
3665478,0.00081640936
3665479,0.013857281
3665480,0.0030160001
3665481,0.0005600792
3665482,0.002689915
3665483,0.0044379155
3665484,0.00092787377
3665485,0.0032770124
3665486,0.002212404
3665487,0.0023156009
3665488,0.010879479
3665489,0.004183543
3665490,0.005772318
3665491,0.0010182244
3665492,0.0019800663
3665493,0.0107936915
3665494,0.00400384
3665495,0.00339597
3665496,0.0031875204
3665497,0.0020791178
3665498,0.0011149208
3665499,0.0033026545
3665500,0.002216838
3665501,0.0028854595
3665502,0.01041646
3665503,0.0031931826
3665504,0.0017193543
3665505,0.006951573
3665506,0.0016397419
3665507,0.004241394
3665508,0.01786354
3665509,0.005561213
3665510,0.0013626997
3665511,0.008236873
3665512,0.0023652788
3665513,0.0017198159
3665514,0.010988953
3665515,0.045184
3665516,0.0007291079
3665517,0.0030411906
3665518,0.004124317
3665519,0.0039090225
3665520,0.003013777
3665521,0.0071402127
3665522,0.0036496627
3665523,0.0036141737
3665524,0.054984115
3665525,0.0029016412
3665526,0.002542661
3665527,0.0037091344
3665528,0.0031586436
3665529,0.005190991
3665530,0.0016956459
3665531,0.003105003
3665532,0.008078971
3665533,0.0040117735
3665534,0.019557806
3665535,0.0137379
3665536,0.0007754982
3665537,0.011671296
3665538,0.00072344835
3665539,0.16761136
3665540,0.024778185
3665541,0.003962562
3665542,0.0061218357
3665543,0.00081027154
3665544,0.0028891044
3665545,0.0012916869
3665546,0.018702492
3665547,0.0013626997
3665548,0.0041951383
3665549,0.004007323
3665550,0.03280277
3665551,0.0018664224
3665552,0.0128327105
3665553,0.0009592491
3665554,0.089032814
3665555,0.014434198
3665556,0.0059468304
3665557,0.001434717
3665558,0.0038735026
3665559,0.006918932
3665560,0.0022587907
3665561,0.0053543802
3665562,0.06693088
3665563,0.007539555
3665564,0.0150428265
3665565,0.0037181568
3665566,0.005750677
3665567,0.0007955893
3665568,0.0013645699
3665569,0.0039470526
3665570,0.0012649815
3665571,0.008644439
3665572,0.0024441946
3665573,0.0013982946
3665574,0.005949371
3665575,0.00745766
3665576,0.0023278832
3665577,0.0051142485
3665578,0.0034847916
3665579,0.0016766702
3665580,0.0062597618
3665581,0.000821031
3665582,0.063567005
3665583,0.0015556404
3665584,0.0036979811
3665585,0.0021654777
3665586,0.0025566588
3665587,0.00079886505
3665588,0.012034596
3665589,0.003558349
3665590,0.005267072
3665591,0.0030451398
3665592,0.002894135
3665593,0.054932386
3665594,0.003699364
3665595,0.0016461264
3665596,0.0037233746
3665597,0.0023632352
3665598,0.0034985892
3665599,0.0018228474
3665600,0.002409587
3665601,0.0017590114
3665602,0.0067713447
3665603,0.063567005
3665604,0.00565471
3665605,0.001588719
3665606,0.0047502555
3665607,0.0041492693
3665608,0.0018658263
3665609,0.012762072
3665610,0.0009021243
3665611,0.008942607
3665612,0.0030329044
3665613,0.0005143309
3665614,0.008462966
3665615,0.0061325966
3665616,0.0048445594
3665617,0.006229771
3665618,0.0011961506
3665619,0.002991025
3665620,0.008132025
3665621,0.002776211
3665622,0.06009482
3665623,0.014896634
3665624,0.0039497153
3665625,0.004614353
3665626,0.007678901
3665627,0.0043879515
3665628,0.0013220564
3665629,0.009352059
3665630,0.0019071013
3665631,0.0062005986
3665632,0.0030856146
3665633,0.0075270208
3665634,0.004819856
3665635,0.002114855
3665636,0.0029210644
3665637,0.087644696
3665638,0.0006663485
3665639,0.005344356
3665640,0.022845414
3665641,0.012981508
3665642,0.10085379
3665643,0.0060828766
3665644,0.007851282
3665645,0.063567005
3665646,0.0009952214
3665647,0.002643407
3665648,0.0024606006
3665649,0.001859238
3665650,0.0004968878
3665651,0.00455302
3665652,0.001793809
3665653,0.01730204
3665654,0.0011930509
3665655,0.07914076
3665656,0.0013977673
3665657,0.001336854
3665658,0.0040930603
3665659,0.0011382733
3665660,0.0021329448
3665661,0.0076185563
3665662,0.0105106365
3665663,0.011159831
3665664,0.0022976866
3665665,0.0061628963
3665666,0.0015869515
3665667,0.00034623247
3665668,0.044806205
3665669,0.0017002287
3665670,0.002591057
3665671,0.0019000346
3665672,0.004709199
3665673,0.0015427279
3665674,0.0023538657
3665675,0.0045261257
3665676,0.00093118916
3665677,0.25928757
3665678,0.0026209648
3665679,0.01171521
3665680,0.0058386903
3665681,0.00036322718
3665682,0.0031078618
3665683,0.0015077213
3665684,0.34535763
3665685,0.027272638
3665686,0.0025856884
3665687,0.009114774
3665688,0.0026975127
3665689,0.005668139
3665690,0.0038971768
3665691,0.003633828
3665692,0.0021667897
3665693,0.07991515
3665694,0.008779325
3665695,0.00940778
3665696,0.0053615132
3665697,0.0034531609
3665698,0.0040519875
3665699,0.0031350802
3665700,0.00073803985
3665701,0.009707339
3665702,0.0074383677
3665703,0.0046246843
3665704,0.00078614487
3665705,0.00408551
3665706,0.0041857087
3665707,0.002478921
3665708,0.0076931682
3665709,0.0032986028
3665710,0.0009911172
3665711,0.0010846535
3665712,0.0031776284
3665713,0.0026401358
3665714,0.001429088
3665715,0.009063676
3665716,0.013540521
3665717,0.0011208176
3665718,0.0029955092
3665719,0.0007185216
3665720,0.0034432083
3665721,0.0016623994
3665722,0.016138995
3665723,0.012686816
3665724,0.0038540708
3665725,0.006953416
3665726,0.00061297923
3665727,0.012793826
3665728,0.0017244263
3665729,0.00063260394
3665730,0.0012259919
3665731,0.004064878
3665732,0.0017312997
3665733,0.0013850895
3665734,0.0021627026
3665735,0.018454827
3665736,0.010245511
3665737,0.0013615043
3665738,0.012327424
3665739,0.0046994295
3665740,0.0075154626
3665741,0.001059751
3665742,0.012624634
3665743,0.002768695
3665744,0.0045241457
3665745,0.011059548
3665746,0.10380762
3665747,0.0065400708
3665748,0.0028114268
3665749,0.028130824
3665750,0.012140266
3665751,0.0017884166
3665752,0.014639499
3665753,0.0076888483
3665754,0.018844668
3665755,0.0025137987
3665756,0.01688215
3665757,0.0031133196
3665758,0.022825131
3665759,0.0021214131
3665760,0.027715065
3665761,0.0019440795
3665762,0.0029801526
3665763,0.019457936
3665764,0.014934376
3665765,0.08671976
3665766,0.009740514
3665767,0.026695564
3665768,0.0020395003
3665769,0.008248365
3665770,0.005420634
3665771,0.011167326
3665772,0.013763042
3665773,0.0017814499
3665774,0.0059196437
3665775,0.00038823948
3665776,0.012546386
3665777,0.00439858
3665778,0.0040968116
3665779,0.1426533
3665780,0.011047273
3665781,0.0042396723
3665782,0.0005432529
3665783,0.009037934
3665784,0.0033833764
3665785,0.0032963115
3665786,0.001455072
3665787,0.0017909486
3665788,0.0035311533
3665789,0.0014140328
3665790,0.0013260059
3665791,0.002860436
3665792,0.0047408533
3665793,0.0024603186
3665794,0.0032294272
3665795,0.0012302558
3665796,0.006402705
3665797,0.020162221
3665798,0.014651292
3665799,0.023888625
3665800,0.0020963985
3665801,0.0016190853
3665802,0.004656283
3665803,0.0025367988
3665804,0.028600506
3665805,0.011367928
3665806,0.0016653142
3665807,0.003482072
3665808,0.001779528
3665809,0.0022090015
3665810,0.00069415197
3665811,0.0028475758
3665812,0.009137644
3665813,0.003662682
3665814,0.006600812
3665815,0.0048937886
3665816,0.0012294499
3665817,0.0037946037
3665818,0.002224481
3665819,0.00044717538
3665820,0.006194569
3665821,0.015169261
3665822,0.002766413
3665823,0.0015488585
3665824,0.003147743
3665825,0.0007541965
3665826,0.015150289
3665827,0.0060806484
3665828,0.0059689065
3665829,0.004003045
3665830,0.0060888124
3665831,0.00690578
3665832,0.0062606344
3665833,0.013900216
3665834,0.01420207
3665835,0.000980259
3665836,0.0011414993
3665837,0.06514933
3665838,0.01567931
3665839,0.004640139
3665840,0.0032255996
3665841,0.004813308
3665842,0.051704764
3665843,0.0016997042
3665844,0.0034810249
3665845,0.003646082
3665846,0.0077960384
3665847,0.0043510785
3665848,0.0024758126
3665849,0.006158488
3665850,0.004043971
3665851,0.010057106
3665852,0.01896359
3665853,0.0025543508
3665854,0.003076987
3665855,0.00092547486
3665856,0.01575509
3665857,0.02873173
3665858,0.019724326
3665859,0.0019841033
3665860,0.0050842925
3665861,0.12806728
3665862,0.0021654777
3665863,0.0048764334
3665864,0.056224555
3665865,0.001736359
3665866,0.0082924105
3665867,0.0008805878
3665868,0.003200455
3665869,0.00068867207
3665870,0.027595645
3665871,0.012644616
3665872,0.0055792904
3665873,0.009748166
3665874,0.00065722724
3665875,0.00514114
3665876,0.004709159
3665877,0.0032566525
3665878,0.0011846658
3665879,0.011819139
3665880,0.002742092
3665881,0.006736102
3665882,0.008407661
3665883,0.002653708
3665884,0.0037911313
3665885,0.0064904247
3665886,0.0010756636
3665887,0.004408805
3665888,0.0059282025
3665889,0.0009975401
3665890,0.0069403267
3665891,0.0065264404
3665892,0.0029637993
3665893,0.02908881
3665894,0.0034202307
3665895,0.0061090398
3665896,0.0009821628
3665897,0.00058727624
3665898,0.008025755
3665899,0.0051197247
3665900,0.001273386
3665901,0.0123877395
3665902,0.01705306
3665903,0.007927914
3665904,0.02779199
3665905,0.00055693864
3665906,0.0013214924
3665907,0.0038762987
3665908,0.0011559916
3665909,0.010922894
3665910,0.009670833
3665911,0.0020337629
3665912,0.0041924063
3665913,0.0030250007
3665914,0.0040263543
3665915,0.003991247
3665916,0.015889397
3665917,0.0013795623
3665918,0.02025303
3665919,0.013113635
3665920,0.0038610757
3665921,0.0014582402
3665922,0.0038006867
3665923,0.003990775
3665924,0.012634922
3665925,0.0007386643
3665926,0.019078445
3665927,0.12041442
3665928,0.004687054
3665929,0.0010627401
3665930,0.0043056756
3665931,0.08194409
3665932,0.16406631
3665933,0.005037681
3665934,0.0078071523
3665935,0.0026019043
3665936,0.0031723254
3665937,0.0090033095
3665938,0.0018299739
3665939,0.01854393
3665940,0.0049337368
3665941,0.00189198
3665942,0.0004527112
3665943,0.0024196578
3665944,0.021180594
3665945,0.0011330897
3665946,0.0013442393
3665947,0.0041197757
3665948,0.008572175
3665949,0.00078215613
3665950,0.0006636262
3665951,0.0036013813
3665952,0.036723383
3665953,0.003033408
3665954,0.001618972
3665955,0.009625621
3665956,0.0061336956
3665957,0.0010511145
3665958,0.002019549
3665959,0.008099945
3665960,0.024778247
3665961,0.003285268
3665962,0.006484475
3665963,0.002873383
3665964,0.07127538
3665965,0.005572979
3665966,0.002217743
3665967,0.003576273
3665968,0.00301374
3665969,0.00090781
3665970,0.01256492
3665971,0.008324686
3665972,0.0076061506
3665973,0.010013206
3665974,0.0031802277
3665975,0.043780353
3665976,0.00331181
3665977,0.014622621
3665978,0.00048249637
3665979,0.0054684654
3665980,0.010032421
3665981,0.003472609
3665982,0.0022859701
3665983,0.0026752977
3665984,0.0031717794
3665985,0.005087574
3665986,0.033538636
3665987,0.004583405
3665988,0.0059262975
3665989,0.0033631423
3665990,0.006400494
3665991,0.0043784273
3665992,0.032309793
3665993,0.0020634956
3665994,0.022302732
3665995,0.004998735
3665996,0.09372046
3665997,0.00053281226
3665998,0.00103786
3665999,0.0015997713
3666000,0.002714269
3666001,0.0060822912
3666002,0.0011037162
3666003,0.0023602827
3666004,0.0027527513
3666005,0.0081601655
3666006,0.0020672027
3666007,0.046714924
3666008,0.0019640042
3666009,0.0011577262
3666010,0.0050387424
3666011,0.0031728502
3666012,0.10493469
3666013,0.005509363
3666014,0.008174055
3666015,0.001853863
3666016,0.005895245
3666017,0.057527628
3666018,0.008123679
3666019,0.114772074
3666020,0.0004637049
3666021,0.0027519828
3666022,0.0032309133
3666023,0.0005702445
3666024,0.0012213367
3666025,0.005259263
3666026,0.0020560876
3666027,0.0022394345
3666028,0.019502427
3666029,0.011769227
3666030,0.016551694
3666031,0.0011604229
3666032,0.048502184
3666033,0.0010173018
3666034,0.0027671102
3666035,0.0048610377
3666036,0.0014157203
3666037,0.0009151406
3666038,0.0034890913
3666039,0.0015797602
3666040,0.0061001033
3666041,0.0033115707
3666042,0.0009393848
3666043,0.00079455815
3666044,0.00060712156
3666045,0.0013208614
3666046,0.003229751
3666047,0.0014306668
3666048,0.011504667
3666049,0.0036726363
3666050,0.004429463
3666051,0.013615147
3666052,0.0014324533
3666053,0.00088012934
3666054,0.008450976
3666055,0.016477833
3666056,0.0058781113
3666057,0.0033571734
3666058,0.0031962697
3666059,0.004730228
3666060,0.005365777
3666061,0.0018365041
3666062,0.0014140328
3666063,0.00038333476
3666064,0.0071261637
3666065,0.11420271
3666066,0.0023489057
3666067,0.0015031928
3666068,0.010325974
3666069,0.019989153
3666070,0.0047634826
3666071,0.0011201724
3666072,0.007930495
3666073,0.00049176073
3666074,0.0022810684
3666075,0.012239834
3666076,0.010558437
3666077,0.024361145
3666078,0.0029801526
3666079,0.12771957
3666080,0.006830269
3666081,0.0039272998
3666082,0.00092076487
3666083,0.25802347
3666084,0.0041385544
3666085,0.010300281
3666086,0.0040632915
3666087,0.012458456
3666088,0.0044746334
3666089,0.0036626037
3666090,0.014801497
3666091,0.003415584
3666092,0.01509247
3666093,0.0070018726
3666094,0.0011011501
3666095,0.00029975778
3666096,0.0033319248
3666097,0.0028419783
3666098,0.0031930204
3666099,0.0016328729
3666100,0.0026928165
3666101,0.0019633258
3666102,0.0025975916
3666103,0.0034036539
3666104,0.002158194
3666105,0.0017617412
3666106,0.000522606
3666107,0.0004985993
3666108,0.028312277
3666109,0.0020044937
3666110,0.00361511
3666111,0.015092633
3666112,0.014698434
3666113,0.004056819
3666114,0.0020024793
3666115,0.00083550095
3666116,0.0008519681
3666117,0.0030922778
3666118,0.0036336866
3666119,0.0033191624
3666120,0.0025694184
3666121,0.018903479
3666122,0.026472557
3666123,0.002670503
3666124,0.0016022514
3666125,0.004981005
3666126,0.00054125016
3666127,0.0076795476
3666128,0.013422027
3666129,0.0006537701
3666130,0.0019430936
3666131,0.0012015994
3666132,0.0025808783
3666133,0.0038119329
3666134,0.006948245
3666135,0.00037780628
3666136,0.009862518
3666137,0.0013438443
3666138,0.0025126643
3666139,0.0013183319
3666140,0.0010213908
3666141,0.0032943443
3666142,0.0094796
3666143,0.015116701
3666144,0.0058379895
3666145,0.0005940025
3666146,0.0009638021
3666147,0.030286307
3666148,0.001797148
3666149,0.0048457175
3666150,0.001556408
3666151,0.005382109
3666152,0.0015422638
3666153,0.0020586788
3666154,0.0024150559
3666155,0.002330486
3666156,0.0006509502
3666157,0.03852183
3666158,0.00027092878
3666159,0.0054514282
3666160,0.0006280015
3666161,0.0036750312
3666162,0.009215624
3666163,0.0042435857
3666164,0.00460894
3666165,0.06601628
3666166,0.0019382659
3666167,0.007717453
3666168,0.007560443
3666169,0.0042054974
3666170,0.0020421671
3666171,0.0048298314
3666172,0.0043418026
3666173,0.00345386
3666174,0.043188084
3666175,0.0141701875
3666176,0.0036298973
3666177,0.0013715958
3666178,0.0024518277
3666179,0.0027276326
3666180,0.0003571056
3666181,0.0076089506
3666182,0.010098806
3666183,0.00073515513
3666184,0.011968702
3666185,0.0031183404
3666186,0.0022311956
3666187,0.012948203
3666188,0.0009384415
3666189,0.0105803525
3666190,0.004666737
3666191,0.0040813
3666192,0.017120523
3666193,0.00626002
3666194,0.0064836484
3666195,0.0028891044
3666196,0.0006446372
3666197,0.0044002966
3666198,0.0005897004
3666199,0.0036397718
3666200,0.009503391
3666201,0.0016722081
3666202,0.00416829
